50,04/02/2021 12:00:00 AM,BYMN013,,BOO 09.21,BOO 366-5MS 1129/049,BOO,SINGLE COP20 ECO,190,205~210,90,"1809,40","0,00",90,"1821,40","0,00",Nhập Mộc KH,MỘC AHỌ.,,,,trang,27/02/2021 3:36:00 AM
51,04/02/2021 12:00:00 AM,BYMN013,,BOO 09.21,BOO 366-5MS 1129/049,BOO,SINGLE COP20 ECO,190,205-210,90,"1809,40","0,00",90,"1821,40","0,00",Nhập Mộc KH,MỘC AHỌ.,,,,trang,27/02/2021 3:36:00 AM
52,04/02/2021 12:00:00 AM,BYMN012,,DHY 02.21 - TSH 015-S21,DHY 356-5MI 0796/013,ĐỨC DUY,INTERLOCK COP40,160,230,38,"777,70","0,00",40,"776,20","0,00",Nhập Mộc KH,MỘC QUANG KIỆT,,,,trang,26/02/2021 3:43:00 PM
53,04/02/2021 12:00:00 AM,BYMN011,,BOO 11.21,BOO 374-5MT 4766,BOO,FRENCH TERRY CO20 GREEN+COP26ECO+CO18,180,380,157,"3197,60","0,00",164,"3197,60","0,00",Nhập Mộc KH,BOO 302 CHUYỂN SANG,,,,trang,27/02/2021 2:52:00 AM
54,04/02/2021 12:00:00 AM,BYMN010,,BOO 11.21,BOO 374-5MR 4762,BOO,RIB 2X2 CO20 GREEN+E70,115,420,20,"301,60","0,00",24,"301,60","0,00",Nhập Mộc KH,BOO 302 CHUYỂN SANG,,,,trang,27/02/2021 2:52:00 AM
55,03/02/2021 12:00:00 AM,BYMN009,,BOO 09.21,BOO 366-5MS 1129/049,BOO,SINGLE COP20 ECO,190,205-210,80,"1601,90","0,00",80,"1607,00","0,00",Nhập Mộc KH,MỘC A.THỌ,,,,trang,27/02/2021 3:36:00 AM
56,03/02/2021 12:00:00 AM,BYMN009,,BOO 09.21,BOO 366-5MS 1129/049,BOO,SINGLE COP20 ECO,190,205~210,80,"1601,90","0,00",80,"1607,00","0,00",Nhập Mộc KH,MỘC A.THỌ,,,,trang,27/02/2021 3:36:00 AM
57,02/02/2021 12:00:00 AM,BYMN008,,BOO 09.21,BOO 366-5MS 1129/049,BOO,SINGLE COP20 ECO,190,205~210,50,"1002,20","0,00",50,"1002,80","0,00",Nhập Mộc KH,MỘC A.THỌ,,,,trang,27/02/2021 3:36:00 AM
58,02/02/2021 12:00:00 AM,BYMN008,,BOO 09.21,BOO 366-5MS 1129/049,BOO,SINGLE COP20 ECO,190,205-210,50,"1002,20","0,00",50,"1002,80","0,00",Nhập Mộc KH,MỘC A.THỌ,,,,trang,27/02/2021 3:36:00 AM
59,02/02/2021 12:00:00 AM,BYMN007,,BOO 05.21,BOO 370-5MR 1172/057,BOO,RIB 1X1 COP26 ECO+E20,180,180,3,"45,86","0,00",3,"45,80","0,00",Nhập Mộc KH,5M,M23,,,trang,27/02/2021 3:37:00 AM
60,02/02/2021 12:00:00 AM,BYMN006,,BOO 09.21,BOO 366-5MR 1172/050,BOO,RIB 1X1 COP26 ECO+E20,165,280,12,"181,92","0,00",12,"182,00","0,00",Nhập Mộc KH,5M,M23,,,trang,27/02/2021 3:36:00 AM
